go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0061067,17,GO:0050793,0.658,1.8950406981093242,17,negative regulation of dauer larval development,regulation of developmental process
GO:0061065,33,GO:0051241,0.625,1.8950406981093242,21,regulation of dauer larval development,negative regulation of multicellular organismal process
GO:0060465,13,GO:0022008,0.618,1.8950406981093242,41,pharynx development,neurogenesis
GO:0051235,6,GO:0008104,0.341,1.8950406981093242,0,maintenance of location,protein localization
GO:0051220,6,GO:0008104,0.552,1.8950406981093242,3,cytoplasmic sequestering of protein,protein localization
GO:0048665,17,GO:0050793,0.308,1.8950406981093242,17,neuron fate specification,regulation of developmental process
GO:0048663,17,GO:0050793,0.315,1.8950406981093242,0,neuron fate commitment,regulation of developmental process
GO:0048621,28,GO:0035239,0.789,1.8950406981093242,2,post-embryonic digestive tract morphogenesis,tube morphogenesis
GO:0045793,48,GO:0065008,0.565,1.8950406981093242,7,positive regulation of cell size,regulation of biological quality
GO:0045185,6,GO:0008104,0.618,1.8950406981093242,3,maintenance of protein location,protein localization
GO:0045176,6,GO:0008104,0.589,1.8950406981093242,11,apical protein localization,protein localization
GO:0042771,14,GO:0007166,0.36,1.8950406981093242,8,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,cell surface receptor signaling pathway
GO:0035329,14,GO:0007166,0.369,1.8950406981093242,7,hippo signaling,cell surface receptor signaling pathway
GO:0035265,44,GO:0040008,0.697,1.8950406981093242,0,organ growth,regulation of growth
GO:0033138,5,GO:0016310,0.469,1.8950406981093242,2,positive regulation of peptidyl-serine phosphorylation,phosphorylation
GO:0033135,5,GO:0016310,0.469,1.8950406981093242,0,regulation of peptidyl-serine phosphorylation,phosphorylation
GO:0032970,60,GO:0030029,0.87,1.8950406981093242,9,regulation of actin filament-based process,actin filament-based process
GO:0032956,60,GO:0030029,0.861,1.8950406981093242,18,regulation of actin cytoskeleton organization,actin filament-based process
GO:0030833,60,GO:0030029,0.803,1.8950406981093242,12,regulation of actin filament polymerization,actin filament-based process
GO:0030832,60,GO:0030029,0.811,1.8950406981093242,0,regulation of actin filament length,actin filament-based process
GO:0030421,52,GO:0003008,0.725,1.8950406981093242,35,defecation,system process
GO:0018209,20,GO:0043412,0.599,1.8950406981093242,0,peptidyl-serine modification,macromolecule modification
GO:0018105,20,GO:0043412,0.599,1.8950406981093242,161,peptidyl-serine phosphorylation,macromolecule modification
GO:0014014,13,GO:0022008,0.569,1.8950406981093242,3,negative regulation of gliogenesis,neurogenesis
GO:0014013,13,GO:0022008,0.6,1.8950406981093242,1,regulation of gliogenesis,neurogenesis
GO:0010631,79,GO:0090132,1,1.8950406981093242,8,epithelial cell migration,epithelium migration
GO:0010212,8,GO:0009628,0.766,1.8950406981093242,6,response to ionizing radiation,response to abiotic stimulus
GO:0008064,60,GO:0030029,0.811,1.8950406981093242,0,regulation of actin polymerization or depolymerization,actin filament-based process
GO:0007588,52,GO:0003008,0.725,1.8950406981093242,0,excretion,system process
GO:1905515,23,GO:0051128,0.392,1.8950406981093242,54,non-motile cilium assembly,regulation of cellular component organization
GO:1905508,6,GO:0008104,0.601,1.8950406981093242,0,protein localization to microtubule organizing center,protein localization
GO:0072698,6,GO:0008104,0.612,1.8950406981093242,0,protein localization to microtubule cytoskeleton,protein localization
GO:0071539,6,GO:0008104,0.601,1.8950406981093242,4,protein localization to centrosome,protein localization
GO:0051298,49,GO:0007017,0.714,1.8950406981093242,7,centrosome duplication,microtubule-based process
GO:0046605,49,GO:0007017,0.671,1.8950406981093242,0,regulation of centrosome cycle,microtubule-based process
GO:0046599,49,GO:0007017,0.547,1.8950406981093242,0,regulation of centriole replication,microtubule-based process
GO:0044380,6,GO:0008104,0.615,1.8950406981093242,0,protein localization to cytoskeleton,protein localization
GO:0031023,49,GO:0007017,0.761,1.8950406981093242,3,microtubule organizing center organization,microtubule-based process
GO:0010824,49,GO:0007017,0.671,1.8950406981093242,7,regulation of centrosome duplication,microtubule-based process
GO:0007224,14,GO:0007166,0.617,1.8950406981093242,5,smoothened signaling pathway,cell surface receptor signaling pathway
GO:0007098,49,GO:0007017,0.749,1.8950406981093242,9,centrosome cycle,microtubule-based process
GO:0090502,42,GO:1901360,0.401,1.8950406981093242,43,"RNA phosphodiester bond hydrolysis, endonucleolytic",organic cyclic compound metabolic process
GO:0090501,42,GO:1901360,0.429,1.8950406981093242,11,RNA phosphodiester bond hydrolysis,organic cyclic compound metabolic process
GO:0043137,35,GO:0044265,0.618,1.8950406981093242,5,"DNA replication, removal of RNA primer",cellular macromolecule catabolic process
GO:0033567,31,GO:0034645,0.364,1.8950406981093242,0,"DNA replication, Okazaki fragment processing",cellular macromolecule biosynthetic process
GO:0022616,31,GO:0034645,0.431,1.8950406981093242,0,DNA strand elongation,cellular macromolecule biosynthetic process
GO:0006273,31,GO:0034645,0.396,1.8950406981093242,4,lagging strand elongation,cellular macromolecule biosynthetic process
GO:0006271,31,GO:0034645,0.431,1.8950406981093242,5,DNA strand elongation involved in DNA replication,cellular macromolecule biosynthetic process
GO:0098771,48,GO:0065008,0.789,1.8950406981093242,0,inorganic ion homeostasis,regulation of biological quality
GO:0097272,48,GO:0065008,0.557,1.8950406981093242,6,ammonium homeostasis,regulation of biological quality
GO:0072488,26,GO:0006810,0.353,1.8950406981093242,12,ammonium transmembrane transport,transport
GO:0055080,48,GO:0065008,0.787,1.8950406981093242,2,cation homeostasis,regulation of biological quality
GO:0055076,48,GO:0065008,0.694,1.8950406981093242,0,transition metal ion homeostasis,regulation of biological quality
GO:0055072,48,GO:0065008,0.639,1.8950406981093242,13,iron ion homeostasis,regulation of biological quality
GO:0055067,48,GO:0065008,0.705,1.8950406981093242,0,monovalent inorganic cation homeostasis,regulation of biological quality
GO:0055065,48,GO:0065008,0.761,1.8950406981093242,0,metal ion homeostasis,regulation of biological quality
GO:0050801,48,GO:0065008,0.792,1.8950406981093242,5,ion homeostasis,regulation of biological quality
GO:0015837,38,GO:0015833,0.498,1.8950406981093242,1,amine transport,peptide transport
GO:0015701,26,GO:0006810,0.346,1.8950406981093242,10,bicarbonate transport,transport
GO:0015669,26,GO:0006810,0.393,1.8950406981093242,0,gas transport,transport
GO:0006885,48,GO:0065008,0.671,1.8950406981093242,12,regulation of pH,regulation of biological quality
GO:0006873,48,GO:0065008,0.758,1.8950406981093242,0,cellular ion homeostasis,regulation of biological quality
GO:0070475,20,GO:0043412,0.441,1.8950406981093242,6,rRNA base methylation,macromolecule modification
GO:0042274,47,GO:0044085,0.66,1.8950406981093242,7,ribosomal small subunit biogenesis,cellular component biogenesis
GO:0031167,20,GO:0043412,0.478,1.8950406981093242,11,rRNA methylation,macromolecule modification
GO:0030490,47,GO:0044085,0.635,1.8950406981093242,12,maturation of SSU-rRNA,cellular component biogenesis
GO:0017126,36,GO:0006996,0.414,1.8950406981093242,2,nucleologenesis,organelle organization
GO:0007000,36,GO:0006996,0.446,1.8950406981093242,0,nucleolus organization,organelle organization
GO:0001510,20,GO:0043412,0.559,1.8950406981093242,21,RNA methylation,macromolecule modification
GO:0000462,47,GO:0044085,0.615,1.8950406981093242,19,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",cellular component biogenesis
GO:0000154,20,GO:0043412,0.5,1.8950406981093242,5,rRNA modification,macromolecule modification
GO:0070986,13,GO:0022008,0.401,1.8950406981093242,23,left/right axis specification,neurogenesis
GO:0061031,13,GO:0022008,0.494,1.8950406981093242,4,endodermal digestive tract morphogenesis,neurogenesis
GO:0060972,13,GO:0022008,0.401,1.8950406981093242,0,left/right pattern formation,neurogenesis
GO:0060485,19,GO:0009888,0.76,1.8950406981093242,0,mesenchyme development,tissue development
GO:0060323,28,GO:0035239,0.386,1.8950406981093242,1,head morphogenesis,tube morphogenesis
GO:0051145,68,GO:0061061,0.686,1.8950406981093242,0,smooth muscle cell differentiation,muscle structure development
GO:0051101,37,GO:0044093,0.576,1.8950406981093242,0,regulation of DNA binding,positive regulation of molecular function
GO:0051099,37,GO:0044093,0.682,1.8950406981093242,0,positive regulation of binding,positive regulation of molecular function
GO:0051098,37,GO:0044093,0.606,1.8950406981093242,0,regulation of binding,positive regulation of molecular function
GO:0048863,17,GO:0050793,0.278,1.8950406981093242,0,stem cell differentiation,regulation of developmental process
GO:0048593,45,GO:0009887,0.65,1.8950406981093242,0,camera-type eye morphogenesis,animal organ morphogenesis
GO:0048382,19,GO:0009888,0.726,1.8950406981093242,7,mesendoderm development,tissue development
GO:0046660,7,GO:0022414,0.537,1.8950406981093242,2,female sex differentiation,reproductive process
GO:0046545,7,GO:0022414,0.517,1.8950406981093242,0,development of primary female sexual characteristics,reproductive process
GO:0040019,33,GO:0051241,0.573,1.8950406981093242,22,positive regulation of embryonic development,negative regulation of multicellular organismal process
GO:0035545,13,GO:0022008,0.61,1.8950406981093242,18,determination of left/right asymmetry in nervous system,neurogenesis
GO:0032526,16,GO:0070887,0.387,1.8950406981093242,1,response to retinoic acid,cellular response to chemical stimulus
GO:0014902,68,GO:0061061,0.686,1.8950406981093242,0,myotube differentiation,muscle structure development
GO:0008585,7,GO:0022414,0.517,1.8950406981093242,4,female gonad development,reproductive process
GO:0008015,52,GO:0003008,0.515,1.8950406981093242,0,blood circulation,system process
GO:0007584,39,GO:0009991,0.724,1.8950406981093242,1,response to nutrient,response to extracellular stimulus
GO:0007520,68,GO:0061061,0.686,1.8950406981093242,1,myoblast fusion,muscle structure development
GO:0007498,19,GO:0009888,0.894,1.8950406981093242,2,mesoderm development,tissue development
GO:0006949,28,GO:0035239,0.461,1.8950406981093242,1,syncytium formation,tube morphogenesis
GO:0003013,52,GO:0003008,0.515,1.8950406981093242,0,circulatory system process,system process
GO:0002011,19,GO:0009888,0.635,1.8950406981093242,1,morphogenesis of an epithelial sheet,tissue development
GO:0001764,56,GO:0016477,0.872,1.8950406981093242,46,neuron migration,cell migration
GO:0000768,28,GO:0035239,0.459,1.8950406981093242,7,syncytium formation by plasma membrane fusion,tube morphogenesis
GO:0061077,80,GO:0061077,0.999,1.8950406981093242,9,chaperone-mediated protein folding,chaperone-mediated protein folding
GO:0045214,28,GO:0035239,0.491,1.8950406981093242,26,sarcomere organization,tube morphogenesis
GO:0034605,8,GO:0009628,0.702,1.8950406981093242,5,cellular response to heat,response to abiotic stimulus
GO:0031034,60,GO:0030029,0.733,1.8950406981093242,3,myosin filament assembly,actin filament-based process
GO:0031033,60,GO:0030029,0.743,1.8950406981093242,0,myosin filament organization,actin filament-based process
GO:0031032,60,GO:0030029,0.855,1.8950406981093242,9,actomyosin structure organization,actin filament-based process
GO:0030239,28,GO:0035239,0.514,1.8950406981093242,6,myofibril assembly,tube morphogenesis
GO:0010927,28,GO:0035239,0.514,1.8950406981093242,0,cellular component assembly involved in morphogenesis,tube morphogenesis
GO:0007525,68,GO:0061061,0.686,1.8950406981093242,0,somatic muscle development,muscle structure development
GO:0006457,80,GO:0061077,0.849,1.8950406981093242,108,protein folding,chaperone-mediated protein folding
GO:0097581,23,GO:0051128,0.314,1.8950406981093242,0,lamellipodium organization,regulation of cellular component organization
GO:0046847,23,GO:0051128,0.314,1.8950406981093242,1,filopodium assembly,regulation of cellular component organization
GO:0030032,23,GO:0051128,0.314,1.8950406981093242,2,lamellipodium assembly,regulation of cellular component organization
GO:0007186,4,GO:0023051,0.533,1.8950406981093242,636,G protein-coupled receptor signaling pathway,regulation of signaling
GO:0031338,36,GO:0006996,0.392,1.8950406981093242,0,regulation of vesicle fusion,organelle organization
GO:0002092,9,GO:0051050,0.668,1.8950406981093242,1,positive regulation of receptor internalization,positive regulation of transport
GO:0002090,9,GO:0051050,0.573,1.8950406981093242,0,regulation of receptor internalization,positive regulation of transport
GO:0030203,69,GO:1901135,0.7,1.8950406981093242,1,glycosaminoglycan metabolic process,carbohydrate derivative metabolic process
GO:0019318,81,GO:0019318,0.998,1.8950406981093242,5,hexose metabolic process,hexose metabolic process
GO:0006027,69,GO:1901135,0.579,1.8950406981093242,0,glycosaminoglycan catabolic process,carbohydrate derivative metabolic process
GO:0006026,69,GO:1901135,0.621,1.8950406981093242,0,aminoglycan catabolic process,carbohydrate derivative metabolic process
GO:0006022,69,GO:1901135,0.716,1.8950406981093242,0,aminoglycan metabolic process,carbohydrate derivative metabolic process
GO:0006004,81,GO:0019318,0.827,1.8950406981093242,4,fucose metabolic process,hexose metabolic process
GO:0005996,81,GO:0019318,0.987,1.8950406981093242,0,monosaccharide metabolic process,hexose metabolic process
GO:0005975,81,GO:0019318,0.808,1.8950406981093242,164,carbohydrate metabolic process,hexose metabolic process
GO:1905809,48,GO:0065008,0.528,1.8950406981093242,0,negative regulation of synapse organization,regulation of biological quality
GO:0051964,48,GO:0065008,0.528,1.8950406981093242,2,negative regulation of synapse assembly,regulation of biological quality
GO:0006895,25,GO:0046903,0.249,1.8950406981093242,3,Golgi to endosome transport,secretion
GO:0019233,52,GO:0003008,0.515,1.8950406981093242,0,sensory perception of pain,system process
GO:0007600,52,GO:0003008,0.907,1.8950406981093242,1,sensory perception,system process
GO:2000104,31,GO:0034645,0.413,1.8950406981093242,0,negative regulation of DNA-templated DNA replication,cellular macromolecule biosynthetic process
GO:1902750,2,GO:0010564,0.774,1.8950406981093242,0,negative regulation of cell cycle G2/M phase transition,regulation of cell cycle process
GO:0090329,31,GO:0034645,0.441,1.8950406981093242,3,regulation of DNA-templated DNA replication,cellular macromolecule biosynthetic process
GO:0051096,37,GO:0044093,0.701,1.8950406981093242,3,positive regulation of helicase activity,positive regulation of molecular function
GO:0051095,37,GO:0044093,0.56,1.8950406981093242,0,regulation of helicase activity,positive regulation of molecular function
GO:0051053,31,GO:0034645,0.454,1.8950406981093242,0,negative regulation of DNA metabolic process,cellular macromolecule biosynthetic process
GO:0045910,31,GO:0034645,0.423,1.8950406981093242,8,negative regulation of DNA recombination,cellular macromolecule biosynthetic process
GO:0044818,2,GO:0010564,0.77,1.8950406981093242,0,mitotic G2/M transition checkpoint,regulation of cell cycle process
GO:0043570,36,GO:0006996,0.427,1.8950406981093242,3,maintenance of DNA repeat elements,organelle organization
GO:0032876,31,GO:0034645,0.364,1.8950406981093242,2,negative regulation of DNA endoreduplication,cellular macromolecule biosynthetic process
GO:0032875,31,GO:0034645,0.406,1.8950406981093242,3,regulation of DNA endoreduplication,cellular macromolecule biosynthetic process
GO:0010972,2,GO:0010564,0.774,1.8950406981093242,0,negative regulation of G2/M transition of mitotic cell cycle,regulation of cell cycle process
GO:0009411,8,GO:0009628,0.762,1.8950406981093242,24,response to UV,response to abiotic stimulus
GO:0008156,31,GO:0034645,0.417,1.8950406981093242,1,negative regulation of DNA replication,cellular macromolecule biosynthetic process
GO:0007095,2,GO:0010564,0.711,1.8950406981093242,6,mitotic G2 DNA damage checkpoint signaling,regulation of cell cycle process
GO:0006275,31,GO:0034645,0.448,1.8950406981093242,1,regulation of DNA replication,cellular macromolecule biosynthetic process
GO:0002821,46,GO:0002376,0.6,1.8950406981093242,1,positive regulation of adaptive immune response,immune system process
GO:0002819,46,GO:0002376,0.6,1.8950406981093242,0,regulation of adaptive immune response,immune system process
GO:0002702,46,GO:0002376,0.647,1.8950406981093242,0,positive regulation of production of molecular mediator of immune response,immune system process
GO:0002699,46,GO:0002376,0.647,1.8950406981093242,0,positive regulation of immune effector process,immune system process
GO:0002440,46,GO:0002376,0.671,1.8950406981093242,0,production of molecular mediator of immune response,immune system process
GO:0002250,46,GO:0002376,0.661,1.8950406981093242,3,adaptive immune response,immune system process
GO:0000710,50,GO:0006974,0.56,1.8950406981093242,1,meiotic mismatch repair,cellular response to DNA damage stimulus
GO:1901607,53,GO:0044281,0.658,1.8950406981093242,0,alpha-amino acid biosynthetic process,small molecule metabolic process
GO:1901605,53,GO:0044281,0.731,1.8950406981093242,0,alpha-amino acid metabolic process,small molecule metabolic process
GO:0046394,53,GO:0044281,0.728,1.8950406981093242,0,carboxylic acid biosynthetic process,small molecule metabolic process
GO:0043650,53,GO:0044281,0.521,1.8950406981093242,0,dicarboxylic acid biosynthetic process,small molecule metabolic process
GO:0043648,53,GO:0044281,0.594,1.8950406981093242,0,dicarboxylic acid metabolic process,small molecule metabolic process
GO:0019740,39,GO:0009991,0.724,1.8950406981093242,0,nitrogen utilization,response to extracellular stimulus
GO:0019676,39,GO:0009991,0.724,1.8950406981093242,1,ammonia assimilation cycle,response to extracellular stimulus
GO:0016053,53,GO:0044281,0.729,1.8950406981093242,0,organic acid biosynthetic process,small molecule metabolic process
GO:0009084,53,GO:0044281,0.562,1.8950406981093242,0,glutamine family amino acid biosynthetic process,small molecule metabolic process
GO:0009064,53,GO:0044281,0.614,1.8950406981093242,0,glutamine family amino acid metabolic process,small molecule metabolic process
GO:0008652,53,GO:0044281,0.675,1.8950406981093242,22,cellular amino acid biosynthetic process,small molecule metabolic process
GO:0006541,53,GO:0044281,0.566,1.8950406981093242,13,glutamine metabolic process,small molecule metabolic process
GO:0006537,53,GO:0044281,0.494,1.8950406981093242,5,glutamate biosynthetic process,small molecule metabolic process
GO:0006536,53,GO:0044281,0.552,1.8950406981093242,0,glutamate metabolic process,small molecule metabolic process
GO:1901796,14,GO:0007166,0.372,1.8950406981093242,0,regulation of signal transduction by p53 class mediator,cell surface receptor signaling pathway
GO:1900370,12,GO:0051247,0.382,1.8950406981093242,0,positive regulation of post-transcriptional gene silencing by RNA,positive regulation of protein metabolic process
GO:1900368,12,GO:0051247,0.346,1.8950406981093242,1,regulation of post-transcriptional gene silencing by RNA,positive regulation of protein metabolic process
GO:0098781,21,GO:0006355,0.516,1.8950406981093242,0,ncRNA transcription,regulation of DNA-templated transcription
GO:0070897,21,GO:0006355,0.51,1.8950406981093242,2,transcription preinitiation complex assembly,regulation of DNA-templated transcription
GO:0060966,15,GO:0010605,0.645,1.8950406981093242,1,regulation of gene silencing by RNA,negative regulation of macromolecule metabolic process
GO:0060148,12,GO:0051247,0.382,1.8950406981093242,0,positive regulation of post-transcriptional gene silencing,positive regulation of protein metabolic process
GO:0060147,12,GO:0051247,0.346,1.8950406981093242,0,regulation of post-transcriptional gene silencing,positive regulation of protein metabolic process
GO:0051123,21,GO:0006355,0.483,1.8950406981093242,6,RNA polymerase II preinitiation complex assembly,regulation of DNA-templated transcription
GO:0042795,21,GO:0006355,0.461,1.8950406981093242,4,snRNA transcription by RNA polymerase II,regulation of DNA-templated transcription
GO:0016073,42,GO:1901360,0.381,1.8950406981093242,0,snRNA metabolic process,organic cyclic compound metabolic process
GO:0009301,21,GO:0006355,0.483,1.8950406981093242,0,snRNA transcription,regulation of DNA-templated transcription
GO:0090207,63,GO:0006629,0.496,1.8950406981093242,0,regulation of triglyceride metabolic process,lipid metabolic process
GO:0055088,48,GO:0065008,0.647,1.8950406981093242,18,lipid homeostasis,regulation of biological quality
GO:0050994,63,GO:0006629,0.533,1.8950406981093242,0,regulation of lipid catabolic process,lipid metabolic process
GO:0050802,51,GO:0007610,0.538,1.8950406981093242,0,"circadian sleep/wake cycle, sleep",behavior
GO:0048512,51,GO:0007610,0.576,1.8950406981093242,1,circadian behavior,behavior
GO:0048511,82,GO:0048511,0.999,1.8950406981093242,2,rhythmic process,rhythmic process
GO:0045833,63,GO:0006629,0.565,1.8950406981093242,0,negative regulation of lipid metabolic process,lipid metabolic process
GO:0042745,51,GO:0007610,0.538,1.8950406981093242,0,circadian sleep/wake cycle,behavior
GO:0030431,40,GO:0032501,0.346,1.8950406981093242,28,sleep,multicellular organismal process
GO:0022410,51,GO:0007610,0.538,1.8950406981093242,0,circadian sleep/wake cycle process,behavior
GO:0018210,20,GO:0043412,0.503,1.8950406981093242,0,peptidyl-threonine modification,macromolecule modification
GO:0018107,20,GO:0043412,0.497,1.8950406981093242,30,peptidyl-threonine phosphorylation,macromolecule modification
GO:0007623,82,GO:0048511,0.955,1.8950406981093242,4,circadian rhythm,rhythmic process
GO:0007622,51,GO:0007610,0.599,1.8950406981093242,3,rhythmic behavior,behavior
GO:0018208,20,GO:0043412,0.534,1.8950406981093242,0,peptidyl-proline modification,macromolecule modification
GO:0000413,20,GO:0043412,0.522,1.8950406981093242,50,protein peptidyl-prolyl isomerization,macromolecule modification
GO:0051153,68,GO:0061061,0.815,1.8950406981093242,1,regulation of striated muscle cell differentiation,muscle structure development
GO:0051147,68,GO:0061061,0.842,1.8950406981093242,0,regulation of muscle cell differentiation,muscle structure development
GO:0042060,50,GO:0006974,0.433,1.8950406981093242,1,wound healing,cellular response to DNA damage stimulus
GO:0009611,50,GO:0006974,0.513,1.8950406981093242,5,response to wounding,cellular response to DNA damage stimulus
GO:0050982,32,GO:0033554,0.27,1.8950406981093242,3,detection of mechanical stimulus,cellular response to stress
GO:0046578,14,GO:0007166,0.421,1.8950406981093242,1,regulation of Ras protein signal transduction,cell surface receptor signaling pathway
GO:0032483,14,GO:0007166,0.324,1.8950406981093242,2,regulation of Rab protein signal transduction,cell surface receptor signaling pathway
GO:0031345,23,GO:0051128,0.71,1.8950406981093242,1,negative regulation of cell projection organization,regulation of cellular component organization
GO:0010977,23,GO:0051128,0.701,1.8950406981093242,1,negative regulation of neuron projection development,regulation of cellular component organization
GO:0009612,8,GO:0009628,0.835,1.8950406981093242,20,response to mechanical stimulus,response to abiotic stimulus
GO:0009582,32,GO:0033554,0.288,1.8950406981093242,0,detection of abiotic stimulus,cellular response to stress
GO:0009581,32,GO:0033554,0.288,1.8950406981093242,0,detection of external stimulus,cellular response to stress
GO:0045814,23,GO:0051128,0.371,1.8950406981093242,6,"negative regulation of gene expression, epigenetic",regulation of cellular component organization
GO:0044728,31,GO:0034645,0.375,1.8950406981093242,0,DNA methylation or demethylation,cellular macromolecule biosynthetic process
GO:0040029,23,GO:0051128,0.389,1.8950406981093242,7,epigenetic regulation of gene expression,regulation of cellular component organization
GO:0006306,31,GO:0034645,0.346,1.8950406981093242,0,DNA methylation,cellular macromolecule biosynthetic process
GO:0006305,31,GO:0034645,0.346,1.8950406981093242,0,DNA alkylation,cellular macromolecule biosynthetic process
GO:0006304,31,GO:0034645,0.39,1.8950406981093242,0,DNA modification,cellular macromolecule biosynthetic process
GO:0045448,2,GO:0010564,0.506,1.8950406981093242,1,"mitotic cell cycle, embryonic",regulation of cell cycle process
GO:0032147,37,GO:0044093,0.788,1.8950406981093242,11,activation of protein kinase activity,positive regulation of molecular function
GO:0043063,74,GO:0043062,0.745,1.8950406981093242,1,intercellular bridge organization,extracellular structure organization
GO:0031468,36,GO:0006996,0.47,1.8950406981093242,4,nuclear membrane reassembly,organelle organization
GO:0007349,28,GO:0035239,0.386,1.8950406981093242,1,cellularization,tube morphogenesis
GO:0007084,36,GO:0006996,0.446,1.8950406981093242,5,mitotic nuclear membrane reassembly,organelle organization
GO:0006998,36,GO:0006996,0.541,1.8950406981093242,21,nuclear envelope organization,organelle organization
GO:0006607,6,GO:0008104,0.56,1.8950406981093242,6,NLS-bearing protein import into nucleus,protein localization
GO:2001237,10,GO:0010941,0.701,1.8950406981093242,0,negative regulation of extrinsic apoptotic signaling pathway,regulation of cell death
GO:2001236,10,GO:0010941,0.701,1.8950406981093242,0,regulation of extrinsic apoptotic signaling pathway,regulation of cell death
GO:2001234,10,GO:0010941,0.803,1.8950406981093242,3,negative regulation of apoptotic signaling pathway,regulation of cell death
GO:2001233,10,GO:0010941,0.807,1.8950406981093242,0,regulation of apoptotic signaling pathway,regulation of cell death
GO:1902042,10,GO:0010941,0.67,1.8950406981093242,1,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of cell death
GO:1902041,10,GO:0010941,0.67,1.8950406981093242,0,regulation of extrinsic apoptotic signaling pathway via death domain receptors,regulation of cell death
GO:0071383,16,GO:0070887,0.539,1.8950406981093242,0,cellular response to steroid hormone stimulus,cellular response to chemical stimulus
GO:0070371,14,GO:0007166,0.309,1.8950406981093242,0,ERK1 and ERK2 cascade,cell surface receptor signaling pathway
GO:0060560,44,GO:0040008,0.861,1.8950406981093242,0,developmental growth involved in morphogenesis,regulation of growth
GO:0050679,29,GO:0042127,0.764,1.8950406981093242,1,positive regulation of epithelial cell proliferation,regulation of cell population proliferation
GO:0050673,29,GO:0042127,0.71,1.8950406981093242,0,epithelial cell proliferation,regulation of cell population proliferation
GO:0045684,19,GO:0009888,0.635,1.8950406981093242,1,positive regulation of epidermis development,tissue development
GO:0045682,19,GO:0009888,0.708,1.8950406981093242,0,regulation of epidermis development,tissue development
GO:0045604,19,GO:0009888,0.697,1.8950406981093242,3,regulation of epidermal cell differentiation,tissue development
GO:0045089,46,GO:0002376,0.647,1.8950406981093242,2,positive regulation of innate immune response,immune system process
GO:0044706,40,GO:0032501,0.348,1.8950406981093242,0,multi-multicellular organism process,multicellular organismal process
GO:0043401,16,GO:0070887,0.539,1.8950406981093242,1,steroid hormone mediated signaling pathway,cellular response to chemical stimulus
GO:0042789,42,GO:1901360,0.284,1.8950406981093242,2,mRNA transcription by RNA polymerase II,organic cyclic compound metabolic process
GO:0042446,48,GO:0065008,0.557,1.8950406981093242,0,hormone biosynthetic process,regulation of biological quality
GO:0042445,48,GO:0065008,0.621,1.8950406981093242,0,hormone metabolic process,regulation of biological quality
GO:0034754,48,GO:0065008,0.591,1.8950406981093242,0,cellular hormone metabolic process,regulation of biological quality
GO:0032107,39,GO:0009991,0.724,1.8950406981093242,0,regulation of response to nutrient levels,response to extracellular stimulus
GO:0032104,39,GO:0009991,0.724,1.8950406981093242,0,regulation of response to extracellular stimulus,response to extracellular stimulus
GO:0031349,34,GO:0048584,0.752,1.8950406981093242,0,positive regulation of defense response,positive regulation of response to stimulus
GO:0022612,45,GO:0009887,0.797,1.8950406981093242,0,gland morphogenesis,animal organ morphogenesis
GO:0009299,42,GO:1901360,0.294,1.8950406981093242,1,mRNA transcription,organic cyclic compound metabolic process
GO:0008209,48,GO:0065008,0.549,1.8950406981093242,2,androgen metabolic process,regulation of biological quality
GO:0008202,63,GO:0006629,0.686,1.8950406981093242,18,steroid metabolic process,lipid metabolic process
GO:0006702,48,GO:0065008,0.528,1.8950406981093242,3,androgen biosynthetic process,regulation of biological quality
GO:0006694,63,GO:0006629,0.637,1.8950406981093242,17,steroid biosynthetic process,lipid metabolic process
GO:0006356,21,GO:0006355,0.495,1.8950406981093242,0,regulation of transcription by RNA polymerase I,regulation of DNA-templated transcription
GO:0045947,31,GO:0034645,0.547,1.8950406981093242,5,negative regulation of translational initiation,cellular macromolecule biosynthetic process
GO:0034249,18,GO:0043603,0.718,1.8950406981093242,0,negative regulation of cellular amide metabolic process,cellular amide metabolic process
GO:0017148,18,GO:0043603,0.718,1.8950406981093242,30,negative regulation of translation,cellular amide metabolic process
GO:0006446,31,GO:0034645,0.599,1.8950406981093242,4,regulation of translational initiation,cellular macromolecule biosynthetic process
GO:1900864,42,GO:1901360,0.284,1.8950406981093242,0,mitochondrial RNA modification,organic cyclic compound metabolic process
GO:0090646,42,GO:1901360,0.301,1.8950406981093242,0,mitochondrial tRNA processing,organic cyclic compound metabolic process
GO:0072521,83,GO:0072521,0.991,1.8950406981093242,0,purine-containing compound metabolic process,purine-containing compound metabolic process
GO:0070900,42,GO:1901360,0.284,1.8950406981093242,0,mitochondrial tRNA modification,organic cyclic compound metabolic process
GO:0070525,42,GO:1901360,0.322,1.8950406981093242,3,tRNA threonylcarbamoyladenosine metabolic process,organic cyclic compound metabolic process
GO:0055086,53,GO:0044281,0.817,1.8950406981093242,2,nucleobase-containing small molecule metabolic process,small molecule metabolic process
GO:0051189,22,GO:1901564,0.33,1.8950406981093242,0,prosthetic group metabolic process,organonitrogen compound metabolic process
GO:0046128,69,GO:1901135,0.603,1.8950406981093242,0,purine ribonucleoside metabolic process,carbohydrate derivative metabolic process
